Order	Family	Genus	Species	Red_List_status	Population_trend	IUCN.NUM	POP.NUM	Suit0k	Suit21k	Range0k	Range21k	DeltaRange	LogDR	DeltaSuit	LogDS	AdultBodyMass_g	LogBMg	GroupBMg
RODENTIA	MURIDAE	Gerbilliscus	Gerbilliscus_inclusus	LC	unknown	0	NA	0.885572869	0.471023994	236	43	4.488372093	1.702631689	0.880101398	0.631325711	118.5	4.774912961	5
RODENTIA	MURIDAE	Gerbilliscus	Gerbilliscus_kempi	LC	unknown	0	NA	0.845844094	0.443337836	2076	660	2.145454545	1.145958409	0.907899631	0.646002967	100.83	4.61343593	5
RODENTIA	MURIDAE	Gerbilliscus	Gerbilliscus_leucogaster	LC	stable	0	0	0.703331288	0.719797198	2272	2857	-0.204760238	-0.229111622	-0.022875763	-0.023141474	73.75	4.300680995	4
RODENTIA	MURIDAE	Gerbilliscus	Gerbilliscus_nigricaudus	LC	stable	0	0	0.948078988	0.749534316	239	78	2.064102564	1.119754725	0.264890703	0.234985718	123	4.812184355	5
RODENTIA	MURIDAE	Gerbilliscus	Gerbilliscus_phillipsi	LC	unknown	0	NA	0.766780956	0.769133333	75	64	0.171875	0.15860503	-0.003058477	-0.003063164	127.07	4.844738116	5
RODENTIA	MURIDAE	Gerbilliscus	Gerbilliscus_robustus	LC	stable	0	0	0.748225006	0.705405682	2224	2438	-0.087776866	-0.091870655	0.060701699	0.058930669	95.99	4.564244019	5
RODENTIA	MURIDAE	Gerbilliscus	Gerbilliscus_validus	LC	stable	0	0	0.665091501	0.685592098	2589	3095	-0.163489499	-0.178516205	-0.029902032	-0.030358215	121	4.795790546	5
RODENTIA	MURIDAE	Gerbillurus	Gerbillurus_paeba	LC	stable	0	0	0.87765716	0.752214995	957	764	0.252617801	0.225235602	0.166763713	0.154233859	25.91	3.254628995	3
RODENTIA	MURIDAE	Gerbillurus	Gerbillurus_setzeri	LC	stable	0	0	0.784045478	0.819053732	32	33	-0.03030303	-0.030771659	-0.042742317	-0.043682662	38.29	3.645188765	4
RODENTIA	MURIDAE	Gerbillurus	Gerbillurus_tytonis	LC	stable	0	0	0.965894185	0.841596088	30	9	2.333333333	1.203972804	0.147693292	0.137754095	29.79	3.394172767	3
RODENTIA	MURIDAE	Gerbillurus	Gerbillurus_vallinus	LC	stable	0	0	0.972828262	0.7468187	127	3	41.33333333	3.745574798	0.302629758	0.264385112	35.24	3.562181801	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_acticola	DD	unknown	NA	NA	0.750339544	0.82422452	11	12	-0.083333333	-0.087011377	-0.089641808	-0.093917139	40.08709228	3.691054394	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_bottai	DD	unknown	NA	NA	0.797194576	0.779341771	28	18	0.555555556	0.441832752	0.022907543	0.022649105	40.08709228	3.691054394	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_campestris	LC	unknown	0	NA	0.816089429	0.81163552	199	216	-0.078703704	-0.081973583	0.005487573	0.005472571	28.4	3.346389145	3
RODENTIA	MURIDAE	Gerbillus	Gerbillus_cheesmani	LC	stable	0	0	0.931715484	0.644327689	712	283	1.51590106	0.922631014	0.446027387	0.368820063	28	3.33220451	3
RODENTIA	MURIDAE	Gerbillus	Gerbillus_cosensis	DD	unknown	NA	NA	0.968073677	0.835754119	71	20	2.55	1.266947603	0.158323548	0.146973743	40.08709228	3.691054394	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_dasyurus	LC	stable	0	0	0.935225476	0.540816167	332	18	17.44444444	2.914763211	0.729285352	0.547708232	23.5	3.157000421	3
RODENTIA	MURIDAE	Gerbillus	Gerbillus_dunni	LC	unknown	0	NA	0.903809823	0.668391374	293	117	1.504273504	0.917998674	0.352216468	0.301745074	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_famulus	LC	unknown	0	NA	0.819166317	0.766139228	24	15	0.6	0.470003629	0.069213384	0.066923223	37	3.610917913	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_gerbillus	LC	stable	0	0	0.975400012	0.853566105	1028	753	0.365205843	0.311305218	0.142735175	0.133424665	26.99	3.295466427	3
RODENTIA	MURIDAE	Gerbillus	Gerbillus_harwoodi	LC	stable	0	0	0.853697697	0.789256113	132	76	0.736842105	0.552068582	0.081648509	0.078486275	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_henleyi	LC	unknown	0	NA	0.813018782	0.74209607	1584	1524	0.039370079	0.038614836	0.095570796	0.091275502	8	2.079441542	2
RODENTIA	MURIDAE	Gerbillus	Gerbillus_juliani	LC	stable	0	0	0.953093356	0.522775919	40	2	19	2.995732274	0.823139363	0.60055994	40.08709228	3.691054394	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_lowei	DD	unknown	NA	NA	0.422809595	0.89853406	4	176	-0.977272727	-3.784189634	-0.529445111	-0.753842665	40.08709228	3.691054394	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_mackillingini	LC	stable	0	0	0.875522383	0.712432728	59	17	2.470588235	1.2443241	0.228919376	0.206135227	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_nancillus	DD	unknown	NA	NA	0.965184361	0.714800844	549	172	2.191860465	1.160603965	0.350284306	0.300315167	40.08709228	3.691054394	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_nanus	LC	stable	0	0	0.952970368	0.758579368	1500	961	0.560874089	0.445245978	0.256256639	0.228136378	25.5	3.238678452	3
RODENTIA	MURIDAE	Gerbillus	Gerbillus_nigeriae	LC	stable	0	0	0.968293854	0.888710568	27	15	0.8	0.587786665	0.089549161	0.085763997	29.7	3.391147046	3
RODENTIA	MURIDAE	Gerbillus	Gerbillus_poecilops	LC	unknown	0	NA	0.909442044	0.585927526	56	11	4.090909091	1.627456418	0.552140843	0.439635167	31.5	3.449987546	3
RODENTIA	MURIDAE	Gerbillus	Gerbillus_pulvinatus	LC	unknown	0	NA	0.825093824	0.934658689	19	40	-0.525	-0.744440475	-0.117224465	-0.124684318	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_pusillus	LC	unknown	0	NA	0.849354937	0.782285326	545	507	0.07495069	0.072274791	0.085735485	0.082257623	12.55	2.529720666	3
RODENTIA	MURIDAE	Gerbillus	Gerbillus_pyramidum	LC	stable	0	0	0.913276347	0.762239265	929	687	0.352256186	0.301774447	0.198149176	0.180778013	42.8	3.756538103	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_rosalinda	LC	unknown	0	NA	0.865001843	0.727833854	77	26	1.961538462	1.085708884	0.188460578	0.172658838	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_rupicola	LC	unknown	0	NA	0.437631632	0.722347411	117	319	-0.63322884	-1.003017168	-0.394153526	-0.501128669	40.08709228	3.691054394	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_somalicus	DD	unknown	NA	NA	0.764539451	0.705463672	37	22	0.681818182	0.519875459	0.083740357	0.080418351	40.08709228	3.691054394	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_stigmonyx	DD	unknown	NA	NA	0.842747335	0.810071306	29	24	0.208333333	0.189242	0.040337225	0.039544915	40.08709228	3.691054394	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_tarabuli	LC	stable	0	0	0.973435533	0.68141512	713	177	3.028248588	1.393331688	0.428549946	0.356659906	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_watersi	LC	unknown	0	NA	0.77394351	0.65488401	180	139	0.294964029	0.258482918	0.181802423	0.16704075	10.4	2.341805806	2
CETARTIODACTYLA	GIRAFFIDAE	Giraffa	Giraffa_camelopardalis	VU	decreasing	1	1	0.538889087	0.588159794	2787	3666	-0.239770867	-0.274135401	-0.083770954	-0.087488895	964654.7	13.77952549	14
CHIROPTERA	VESPERTILIONIDAE	Glauconycteris	Glauconycteris_alboguttata	LC	unknown	0	NA	0.919200496	0.630103578	268	26	9.307692308	2.332890442	0.458808566	0.377620052	8.347142857	2.121919307	2
CHIROPTERA	VESPERTILIONIDAE	Glauconycteris	Glauconycteris_argentata	LC	unknown	0	NA	0.901356512	0.847728227	1356	1199	0.130942452	0.123051313	0.063261177	0.061340767	9.3	2.2300144	2
CHIROPTERA	VESPERTILIONIDAE	Glauconycteris	Glauconycteris_beatrix	LC	unknown	0	NA	0.970333277	0.67078066	720	189	2.80952381	1.337504197	0.446573127	0.369197399	7.5	2.014903021	2
CHIROPTERA	VESPERTILIONIDAE	Glauconycteris	Glauconycteris_curryae	DD	unknown	NA	NA	0.93351736	0.566461497	135	11	11.27272727	2.507379506	0.647980251	0.499550448	8.347142857	2.121919307	2
CHIROPTERA	VESPERTILIONIDAE	Glauconycteris	Glauconycteris_egeria	DD	unknown	NA	NA	0.884967515	0.709889632	273	104	1.625	0.965080896	0.246626905	0.220441428	8.347142857	2.121919307	2
CHIROPTERA	VESPERTILIONIDAE	Glauconycteris	Glauconycteris_humeralis	DD	unknown	NA	NA	0.768307059	0.787608404	197	258	-0.236434109	-0.269755856	-0.024506272	-0.024811548	5.49	1.702928256	2
CHIROPTERA	VESPERTILIONIDAE	Glauconycteris	Glauconycteris_poensis	LC	unknown	0	NA	0.939312064	0.663329367	659	229	1.877729258	1.057001531	0.416056806	0.347876112	6.91	1.932969638	2
CHIROPTERA	VESPERTILIONIDAE	Glauconycteris	Glauconycteris_superba	LC	unknown	0	NA	0.720446827	0.747064939	122	144	-0.152777778	-0.165792255	-0.035630252	-0.036280502	8.347142857	2.121919307	2
CHIROPTERA	VESPERTILIONIDAE	Glauconycteris	Glauconycteris_variegata	LC	unknown	0	NA	0.74563895	0.690882402	3959	4149	-0.045794167	-0.046875873	0.079255961	0.076271878	11.25	2.420368129	2
RODENTIA	MURIDAE	Golunda	Golunda_ellioti	LC	stable	0	0	0.672704374	0.91573507	8	14	-0.428571429	-0.559615788	-0.265394112	-0.308421131	60.73	4.10643781	4
PRIMATES	HOMINIDAE	Gorilla	Gorilla_beringei	CR	decreasing	1	1	0.786032361	0.780918227	55	38	0.447368421	0.369747026	0.006548873	0.006527522	149325.2	11.91388176	12
PRIMATES	HOMINIDAE	Gorilla	Gorilla_gorilla	CR	decreasing	1	1	0.972226748	0.683745077	314	79	2.974683544	1.379945133	0.421914074	0.352003903	112589	11.6314993	12
RODENTIA	MURIDAE	Grammomys	Grammomys_aridulus	DD	unknown	NA	NA	0.376938187	0.821536924	31	352	-0.911931818	-2.429643971	-0.541179251	-0.779095669	47.34722201	3.857508149	4
RODENTIA	MURIDAE	Grammomys	Grammomys_buntingi	DD	unknown	NA	NA	0.971839948	0.613894189	91	7	12	2.564949357	0.583074031	0.459368546	47.34722201	3.857508149	4
RODENTIA	MURIDAE	Grammomys	Grammomys_caniceps	DD	unknown	NA	NA	0.936747111	0.699501649	27	8	2.375	1.216395324	0.339163548	0.292045201	47.34722201	3.857508149	4
RODENTIA	MURIDAE	Grammomys	Grammomys_cometes	LC	unknown	0	NA	0.950625081	0.723512953	215	44	3.886363636	1.586448394	0.313901952	0.273001299	45	3.80666249	4
RODENTIA	MURIDAE	Grammomys	Grammomys_dolichurus	LC	unknown	0	NA	0.560622347	0.742330276	2084	3549	-0.412792336	-0.53237675	-0.244780436	-0.280746759	41.85	3.734091797	4
RODENTIA	MURIDAE	Grammomys	Grammomys_dryas	NT	decreasing	0	1	0.791199242	0.800323432	42	25	0.68	0.518793793	-0.011400629	-0.011466115	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Grammomys	Grammomys_gigas	EN	unknown	1	NA	0.656183418	0.925506862	4	61	-0.93442623	-2.724579503	-0.291001024	-0.343901196	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Grammomys	Grammomys_ibeanus	LC	unknown	0	NA	0.767996658	0.689964774	314	205	0.531707317	0.426383007	0.113095461	0.107144838	41.19	3.718195508	4
RODENTIA	MURIDAE	Grammomys	Grammomys_kuru	LC	unknown	0	NA	0.90014597	0.792617715	1091	909	0.200220022	0.182504892	0.135662189	0.127215907	50.03	3.912622826	4
RODENTIA	MURIDAE	Grammomys	Grammomys_macmillani	LC	unknown	0	NA	0.690754703	0.636875085	334	361	-0.074792244	-0.077736965	0.084599977	0.081211234	37.01	3.611188146	4
RODENTIA	MURIDAE	Grammomys	Grammomys_minnae	VU	decreasing	1	1	0.666192258	0.869193735	12	54	-0.777777778	-1.504077397	-0.233551473	-0.265987737	35.99	3.583241122	4
RODENTIA	GLIRIDAE	Graphiurus	Graphiurus_angolensis	DD	unknown	NA	NA	0.817119965	0.848146434	151	142	0.063380282	0.061452779	-0.0365815	-0.037267383	23.82218973	3.170617488	3
RODENTIA	GLIRIDAE	Graphiurus	Graphiurus_christyi	LC	unknown	0	NA	0.85032635	0.73435307	200	164	0.219512195	0.198450939	0.157925778	0.146630282	3.015691219	1.103829064	1
RODENTIA	GLIRIDAE	Graphiurus	Graphiurus_crassicaudatus	DD	unknown	NA	NA	0.941876184	0.515708376	303	30	9.1	2.312535424	0.826373638	0.602332382	23.82218973	3.170617488	3
RODENTIA	GLIRIDAE	Graphiurus	Graphiurus_johnstoni	DD	unknown	NA	NA	0.699138106	0.849927155	9	17	-0.470588235	-0.635988767	-0.177414085	-0.195302346	23.82218973	3.170617488	3
RODENTIA	GLIRIDAE	Graphiurus	Graphiurus_kelleni	LC	unknown	0	NA	0.587828456	0.487907108	2973	2962	0.003713707	0.003706828	0.204795845	0.18631013	10.5	2.351375257	2
RODENTIA	GLIRIDAE	Graphiurus	Graphiurus_lorraineus	LC	unknown	0	NA	0.881530879	0.60985104	1595	959	0.663190824	0.50873794	0.44548557	0.3684453	27.00440498	3.296	3
RODENTIA	GLIRIDAE	Graphiurus	Graphiurus_microtis	LC	unknown	0	NA	0.540641113	0.595337956	2443	3585	-0.318549512	-0.383531682	-0.091875282	-0.096373555	3.365900551	1.21369555	1
RODENTIA	GLIRIDAE	Graphiurus	Graphiurus_monardi	DD	unknown	NA	NA	0.818821707	0.921903968	31	69	-0.550724638	-0.8001193	-0.111814533	-0.118574698	23.82218973	3.170617488	3
RODENTIA	GLIRIDAE	Graphiurus	Graphiurus_murinus	LC	stable	0	0	0.518167215	0.794783532	1059	2732	-0.612371889	-0.947708875	-0.348039819	-0.427771792	20.07	2.999226163	3
RODENTIA	GLIRIDAE	Graphiurus	Graphiurus_nagtglasii	LC	unknown	0	NA	0.923235613	0.509393045	429	87	3.931034483	1.5955488	0.812422885	0.59466456	30	3.401197382	3
RODENTIA	GLIRIDAE	Graphiurus	Graphiurus_ocularis	LC	unknown	0	NA	0.932895746	0.872585655	156	56	1.785714286	1.024504317	0.069116528	0.066832633	68.8	4.231203745	4
RODENTIA	GLIRIDAE	Graphiurus	Graphiurus_platyops	LC	unknown	0	NA	0.9373434	0.792372706	208	151	0.377483444	0.320258243	0.182957707	0.168017834	46.1	3.83081295	4
RODENTIA	GLIRIDAE	Graphiurus	Graphiurus_rupicola	LC	unknown	0	NA	0.912778525	0.662790739	147	22	5.681818182	1.899390133	0.377174531	0.320033959	3.365900551	1.21369555	1
RODENTIA	GLIRIDAE	Graphiurus	Graphiurus_surdus	DD	unknown	NA	NA	0.92243593	0.760396927	45	21	1.142857143	0.762140052	0.213097919	0.193177351	26	3.258096538	3
RODENTIA	NESOMYIDAE	Gymnuromys	Gymnuromys_roberti	LC	unknown	0	NA	0.928982678	0.788281862	65	25	1.6	0.955511445	0.178490491	0.164234375	97.5	4.579852378	5
PRIMATES	LEMURIDAE	Hapalemur	Hapalemur_aureus	CR	decreasing	1	1	0.63036647	0.86908684	5	169	-0.970414201	-3.520460802	-0.274679536	-0.321141702	1562.41	7.35398478	7
PRIMATES	LEMURIDAE	Hapalemur	Hapalemur_griseus	VU	decreasing	1	1	0.882626633	0.816949305	101	83	0.21686747	0.196279909	0.080393394	0.077325229	916	6.820016365	7
PRIMATES	LEMURIDAE	Hapalemur	Hapalemur_meridionalis	VU	decreasing	1	1	0.827005899	0.858141972	23	26	-0.115384615	-0.122602322	-0.036283125	-0.036957726	935	6.840546529	7
PRIMATES	LEMURIDAE	Hapalemur	Hapalemur_occidentalis	VU	decreasing	1	1	0.943764978	0.888552029	34	11	2.090909091	1.128465252	0.062138117	0.060283968	1000	6.907755279	7
RODENTIA	MURIDAE	Heimyscus	Heimyscus_fumosus	LC	stable	0	0	0.880345234	0.633914699	252	76	2.315789474	1.198695747	0.388743999	0.328399741	17.2	2.844909384	3
RODENTIA	BATHYERGIDAE	Heliophobius	Heliophobius_argenteocinereus	LC	stable	0	0	0.757257365	0.629315515	913	721	0.26629681	0.236096743	0.203303188	0.185070432	159.46	5.071793107	5
RODENTIA	SCIURIDAE	Heliosciurus	Heliosciurus_gambianus	LC	unknown	0	NA	0.80962648	0.604914178	2519	1911	0.318158032	0.276235332	0.338415447	0.291486412	248.36	5.514879306	6
RODENTIA	SCIURIDAE	Heliosciurus	Heliosciurus_mutabilis	LC	unknown	0	NA	0.910381638	0.44574136	434	53	7.188679245	2.102752621	1.042398841	0.714125019	390	5.966146739	6
RODENTIA	SCIURIDAE	Heliosciurus	Heliosciurus_punctatus	DD	unknown	NA	NA	0.982537762	0.541469883	134	5	25.8	3.288401888	0.81457509	0.59585133	173.85	5.158192858	5
RODENTIA	SCIURIDAE	Heliosciurus	Heliosciurus_rufobrachium	LC	unknown	0	NA	0.854000145	0.618123226	1664	1137	0.46350044	0.380831128	0.381601773	0.323243531	332.88	5.807782065	6
RODENTIA	SCIURIDAE	Heliosciurus	Heliosciurus_ruwenzorii	LC	unknown	0	NA	0.709497483	0.832033351	89	104	-0.144230769	-0.155754529	-0.147272784	-0.159315576	291	5.673323267	6
RODENTIA	SCIURIDAE	Heliosciurus	Heliosciurus_undulatus	DD	unknown	NA	NA	0.935690403	0.786122067	69	29	1.379310345	0.866810675	0.190260957	0.174172574	347.33	5.850275337	6
CARNIVORA	HERPESTIDAE	Helogale	Helogale_hirtula	LC	unknown	0	NA	0.964966145	0.623535382	358	60	4.966666667	1.786188424	0.547572396	0.436687507	484.63	6.183385713	6
CARNIVORA	HERPESTIDAE	Helogale	Helogale_parvula	LC	stable	0	0	0.697053967	0.742809755	2787	3422	-0.185563998	-0.205259427	-0.061598259	-0.063577126	281.83	5.641304052	6
AFROSORICIDA	TENRECIDAE	Hemicentetes	Hemicentetes_nigriceps	LC	unknown	0	NA	0.89778685	0.902343494	22	15	0.466666667	0.382992252	-0.005049789	-0.005062582	102.99	4.634631896	5
AFROSORICIDA	TENRECIDAE	Hemicentetes	Hemicentetes_semispinosus	LC	unknown	0	NA	0.969798741	0.834305747	61	23	1.652173913	0.975379648	0.162402085	0.150488627	134	4.8978398	5
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_edwardsii	LC	stable	0	0	0.817011849	0.815198918	65	60	0.083333333	0.080042708	0.002223913	0.002221444	1324.2	7.188563782	7
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_flavescens	LC	unknown	0	NA	0.867826652	0.651309314	141	57	1.473684211	0.905708623	0.332433966	0.287007319	750	6.620073207	7
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_ichneumon	LC	stable	0	0	0.735454766	0.674769129	5610	5600	0.001785714	0.001784122	0.089935408	0.086118436	2980.02	7.999685291	8
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_javanicus	LC	unknown	0	NA	0.976488152	0.852247613	52	13	3	1.386294361	0.145779861	0.136085506	750	6.620073207	7
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_naso	LC	decreasing	0	1	0.940168429	0.657491993	1000	484	1.066115702	0.725670372	0.429931374	0.357626453	3002.08	8.007060661	8
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_ochraceus	LC	unknown	0	NA	0.964167827	0.632088336	215	46	3.673913043	1.541996632	0.5253688	0.422236217	549.997	6.309912824	6
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_pulverulentus	LC	stable	0	0	0.904302942	0.89701372	355	272	0.305147059	0.266315723	0.008126099	0.00809326	742	6.609349243	7
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_sanguineus	LC	stable	0	0	0.901781518	0.812531782	5617	5283	0.063221654	0.061303595	0.109841533	0.104217242	500	6.214608098	6
RODENTIA	BATHYERGIDAE	Heterocephalus	Heterocephalus_glaber	LC	stable	0	0	0.885222107	0.603797391	526	192	1.739583333	1.007805841	0.466091308	0.382599885	39.36	3.672750072	4
HYRACOIDEA	PROCAVIIDAE	Heterohyrax	Heterohyrax_brucei	LC	unknown	0	NA	0.648762119	0.687459201	2683	3358	-0.201012507	-0.224409987	-0.056290005	-0.057936369	2453.66	7.805336066	8
CETARTIODACTYLA	HIPPOPOTAMIDAE	Hippopotamus	Hippopotamus_amphibius	VU	decreasing	1	1	0.624636716	0.574739277	3963	3720	0.065322581	0.063277646	0.086817521	0.08325372	1536310	14.244894	14
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_abae	LC	unknown	0	NA	0.913403782	0.476175536	1012	204	3.960784314	1.601563856	0.918208123	0.651391481	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_beatus	LC	decreasing	0	1	0.937365433	0.639597135	804	258	2.11627907	1.136639684	0.465556023	0.382234708	6.7	1.902107526	2
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_caffer	LC	decreasing	0	1	0.581288804	0.631135349	4736	4988	-0.050521251	-0.05184213	-0.078979169	-0.082272625	9.46	2.247072383	2
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_camerunensis	DD	unknown	NA	NA	0.212343491	0.343153182	1017	644	0.579192547	0.45691367	-0.38119912	-0.479971738	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_commersoni	NT	unknown	0	NA	0.955360329	0.740620554	198	62	2.193548387	1.161132646	0.289945742	0.254600157	89.99	4.499698553	4
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_curtus	VU	decreasing	1	1	0.889011933	0.779764753	62	31	1	0.693147181	0.140102742	0.131118383	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_cyclops	LC	decreasing	0	1	0.856802398	0.544827431	1463	747	0.958500669	0.672179216	0.572612445	0.452738214	32.92	3.494080376	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_fuliginosus	LC	decreasing	0	1	0.93376111	0.659386309	674	205	2.287804878	1.190220132	0.416106307	0.347911068	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_gigas	LC	unknown	0	NA	0.910433237	0.509016694	1593	699	1.278969957	0.823723568	0.788611743	0.581439756	115.42	4.748577649	5
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_jonesi	NT	decreasing	0	1	0.9265071	0.39710775	633	62	9.209677419	2.323336037	1.333137794	0.847214054	5.49	1.702928256	2
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_marisae	VU	decreasing	1	1	0.924946454	0.751283203	23	5	3.6	1.526056303	0.231155508	0.207953166	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_megalotis	LC	unknown	0	NA	0.886651493	0.772695829	385	308	0.25	0.223143551	0.147478036	0.137566522	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_ruber	LC	unknown	0	NA	0.836081902	0.72378524	3590	3312	0.083937198	0.080599966	0.155151909	0.144231858	10.61	2.361796953	2
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_vittatus	NT	decreasing	0	1	0.636876637	0.538850301	2267	2533	-0.105013818	-0.110946999	0.181917566	0.167138176	21.81	3.08236858	3
CETARTIODACTYLA	BOVIDAE	Hippotragus	Hippotragus_equinus	LC	decreasing	0	1	0.79577054	0.606243094	3010	2595	0.159922929	0.148353562	0.312626151	0.272029826	264174	12.48436326	12
CETARTIODACTYLA	BOVIDAE	Hippotragus	Hippotragus_niger	LC	stable	0	0	0.789646552	0.65540437	1542	1258	0.225755167	0.203557117	0.204823446	0.186333039	236405.9	12.37330552	12
CARNIVORA	HYAENIDAE	Parahyaena	Hyaena_brunnea	NT	stable	0	0	0.912102496	0.812371299	980	908	0.079295154	0.076308193	0.122765534	0.115794868	42977.93	10.66844201	11
CARNIVORA	HYAENIDAE	Hyaena	Hyaena_hyaena	NT	decreasing	0	1	0.745265435	0.699838187	4169	4583	-0.090333842	-0.094677607	0.064911073	0.062891297	35070.51	10.46511589	10
RODENTIA	MURIDAE	Hybomys	Hybomys_badius	EN	decreasing	1	1	0.868535634	0.810770651	16	14	0.142857143	0.133531393	0.071247008	0.068823398	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Hybomys	Hybomys_lunaris	VU	stable	1	0	0.691049757	0.910873315	4	17	-0.764705882	-1.446918983	-0.241332746	-0.276191998	42.995	3.76108383	4
RODENTIA	MURIDAE	Hybomys	Hybomys_planifrons	LC	stable	0	0	0.953138077	0.612764735	97	6	15.16666667	2.782951509	0.555471494	0.441778711	49.6	3.903990834	4
RODENTIA	MURIDAE	Hybomys	Hybomys_trivirgatus	LC	stable	0	0	0.973632774	0.477365477	193	6	31.16666667	3.47093072	1.039596118	0.712751807	60.08	4.095677007	4
RODENTIA	MURIDAE	Hybomys	Hybomys_univittatus	LC	stable	0	0	0.882291129	0.760086295	945	876	0.078767123	0.075818837	0.160777577	0.149090106	54.46	3.997466487	4
CETARTIODACTYLA	TRAGULIDAE	Hyemoschus	Hyemoschus_aquaticus	LC	decreasing	0	1	0.952723741	0.67020529	954	380	1.510526316	0.920492419	0.421540169	0.35174091	10850	9.291920359	9
CETARTIODACTYLA	SUIDAE	Hylochoerus	Hylochoerus_meinertzhageni	LC	decreasing	0	1	0.822164207	0.73342421	1826	1567	0.165283982	0.152964819	0.120994093	0.114215874	198130.5	12.19668118	12
RODENTIA	MURIDAE	Hylomyscus	Hylomyscus_aeta	LC	stable	0	0	0.917413865	0.726028566	1007	644	0.563664596	0.447032167	0.263605742	0.233969334	22.13	3.096934154	3
RODENTIA	MURIDAE	Hylomyscus	Hylomyscus_alleni	LC	stable	0	0	0.93600526	0.5468829	691	122	4.663934426	1.734118779	0.711527751	0.537386393	19.94	2.992727765	3
